,id,title,author,genre,platform,story,age,rate,free,complete,thumbnail,website
709,,암묵적 동의, 만자기,"액션, 판타지, 스마트폰",다음 웹툰,"바이오공학이 발달한 근 미래 서울, 그곳에 거대한 음모가 숨어있다!",0.0,9.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263AC90579B40003,http://webtoon.daum.net/webtoon/view/Impliedconsent
710,,슈퍼스타 마광길, 김도헌,"코믹, 판타지, 병맛",다음 웹툰,무엇을 상상하든 그 이상을 보게된다. 신개념 병맛 판타지액션드라마,0.0,9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552638CB027F8E0006,http://webtoon.daum.net/webtoon/view/idol
711,,부엉이 식당, 최인환,"드라마, 음식, 사후세계",다음 웹툰,귀신들이 영업하는 식당으로 초대합니다! ,0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263BEB026ECA0002,http://webtoon.daum.net/webtoon/view/ghostdinner
712,,취미학배틀, 낼름이,"판타지, 액션, 배틀",다음 웹툰,"외국산 오타쿠는 가라, 대한민국은 취미학 배틀이다!",0.0,8.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526221B0473A50003,http://webtoon.daum.net/webtoon/view/hobbybattle
713,,모험의 꿈동산, 니나노머신,"코믹, 병맛, 외계인",다음 웹툰,모두가 원하는 궁극의 놀이기구를 개발하라!,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263B8E0453EB0004,http://webtoon.daum.net/webtoon/view/amusement
714,,언더시티2, 현석/쵸밥,"액션, 판타지, 게임",다음 웹툰,"가상현실게임 언더시티에서 위험에 빠진 유저들, 무사히 로그아웃 할 수 있을 것인가",0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263B570634EB0003,http://webtoon.daum.net/webtoon/view/UNDERCITY2
715,,동재네 식구들, 김민재,"드라마, 현실반영, 노동자",다음 웹툰,"마흔 중반의 동재와 그의 식구들, 그들이 만들어가는 조금은 다른 이야기",0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/566FA3410206BA0001,http://webtoon.daum.net/webtoon/view/dongjefamily
716,,신사의 집, 이종규/두엽과 영인,"드라마, 패션, 디자이너",다음 웹툰,당신의 남자를 위한 맞춤 양복점,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263BBA0264970005,http://webtoon.daum.net/webtoon/view/tailorshop 
717,,모르모트 인 더 시티, 데몬제이,"코믹, 병맛, 동물",다음 웹툰,"개성 넘치는 모르모트들의 실험실 탈출, 그러나 또 이상한 곳으로 와버린 듯?",0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263A3B0549750004,http://webtoon.daum.net/webtoon/view/marmotte2
718,,장난감의 사정, 김도연,"순정, 연애, 삼각관계",다음 웹툰,철없는 장난으로 시작된 삼각관계. 너만 사라지면 돼,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526390E0319D80001,http://webtoon.daum.net/webtoon/view/histoy
719,,한성 1905, 제피가루,"판타지, 액션, 역사",다음 웹툰,"1905년 제국수도 한성, 검과 총이 충돌하는 본격 개화기 공상활극",0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261FFE022B630001,http://webtoon.daum.net/webtoon/view/hansung1905
720,,팬더댄스, 조경규,"코믹, 음식, 여행",다음 웹툰,"까만 눈두덩이에 게슴츠레 뜬 눈, 귀여운 팬더와 너구리의 대활약극을 기대하세요",0.0,8.3,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552782800101DC0002,http://webtoon.daum.net/webtoon/view/panda
721,,은밀하게 위대하게2, Hun,"액션, 간첩, 북한",다음 웹툰,은밀하게 위대하게 두 번째 침투가 시작된다! 은밀하게 위대하게 그리고 유일하게!,0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263D0B0245990001,http://webtoon.daum.net/webtoon/view/covertness2
722,,꽃처럼 산다, HUN/박형준/송래현,"드라마, 힐링, 연애",다음 웹툰,20-30대가 폭풍공감할 꽃집에 얽힌 에피소드,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263D22045A460001,http://webtoon.daum.net/webtoon/view/mamonde
723,,공긔 엇더하니잇고, yami ,"스포츠, 공기놀이, 수능",다음 웹툰,"그래, 결정했어! 나는 열심히 노력해서 공기학과를 갈거야!",0.0,7.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263F8E0618870004,http://webtoon.daum.net/webtoon/view/gongee
724,,지구 전세냈냐, 강산,"판타지, 코믹, 병맛",다음 웹툰,외계인들의 커밍아웃 시작! 지구 전세내셨어요?,0.0,9.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552642650660510005,http://webtoon.daum.net/webtoon/view/ourearth
725,,카산드라, 이하진,"드라마, 역사, 고전",다음 웹툰,그대는 미래를 보겠지만 아무도 믿지 않으리라! 아폴론의 저주를 받은 카산드라 왕녀,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552644E8023DDA0001,http://webtoon.daum.net/webtoon/view/Cassandra
726,,빌어먹을 것들, 최희대/이태훈,"드라마, 스릴러, 살인사건",다음 웹툰,"유쾌한 노숙자들의 살인사건 해결기, 5회 다음만화공모전 장려상 수상",0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263FDF024E080003,http://webtoon.daum.net/webtoon/view/homeless
727,,동거, 김영찬,"판타지, 드라마, 대학생",다음 웹툰,"어서와, 이런 커플은 처음이지? 찌질한 자취생 뱀파이어, 곰의 동거 생활",0.0,9.3,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55263F9F01372A0002,http://webtoon.daum.net/webtoon/view/livetogether3
728,,삼풍, 손영수/한상훈,"드라마, 재난, 사건사고",다음 웹툰,1995년 6월 29일. 그들은 삼풍의 잔해 속에 묻혀 있었다.,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552642500122960004,http://webtoon.daum.net/webtoon/view/sampung
729,,CCTV, INJO,"일상, 미스터리, 현실반영",다음 웹툰,모든 것을 지켜보고 있다! 제4회 공모전 본선 진출 작품!,0.0,8.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526225E042D060002,http://webtoon.daum.net/webtoon/view/cctv
730,,미 앤 아이, 고리타,"코믹, 도플갱어, 솔로",다음 웹툰,세상 사람들이 똑같이 변해간다! 그 중 진짜를 찾아 사랑을 이뤄야 하는데. .,0.0,7.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552640FA0359EB0003,http://webtoon.daum.net/webtoon/view/meandi
731,,설국열차 : 프리퀄, 윤태호,"드라마, 재난, 영화",다음 웹툰,"17년째 궤도를 도는 열차의 탄생과 인류 마지막, 살아남은 자들의 이야기",0.0,9.3,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55F90F90024A380001,http://webtoon.daum.net/webtoon/view/snowpiercer
732,,라임 오딧세이, 글피,"판타지, 게임, 모험",다음 웹툰,너와 나의 판타지 어드벤쳐..신의 과일 LIME을 찾아라!,0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552621D3027F8E0001,http://webtoon.daum.net/webtoon/view/lime
733,,우스 메이트, 만자기,"미스터리, 공포, 괴담",다음 웹툰,무표정한 남자와 흐릿한 여자의 잔혹한 한 집 살이,19.0,9.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261BA40122960001,http://webtoon.daum.net/webtoon/view/housemate
734,,짐승수컷고등학교, 비누끼,"판타지, 코믹, 학교생활",다음 웹툰,본능에 충실한 우리는 짐.승. 입니다! 짐승수컷고등학교의 시시콜콜 학교생활 엿보기,0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262F470257F30004,http://webtoon.daum.net/webtoon/view/jimseung
735,,벼랑 끝의 디저트, 윤소이,"순정, 연애, 삼각관계",다음 웹툰,안정된 사랑 혹은 순수한 사랑. .당신의 진실된 선택은?,0.0,8.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526422D0626770001,http://webtoon.daum.net/webtoon/view/cliffdessert
736,,오!솔로, 정이리이리,"일상, 코믹, 솔로",다음 웹툰,솔로생활이 길면 마법사가 된다고 했던가!,0.0,9.3,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261E0E0268FA0003,http://webtoon.daum.net/webtoon/view/osolo
737,,제 0시 : 대통령을 죽여라, 이충호,"액션, 판타지, 정치",다음 웹툰,그 때 그는 죽지 않았다! 그리고 그곳에 그들이 있었다!,0.0,7.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261B8C0473A50002,http://webtoon.daum.net/webtoon/view/thezerotime
738,,파수꾼의 왈츠, 김도연,"순정, 연애, 병",다음 웹툰,잊혀지는 병에 걸린 홍조의 인생,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552624DB023A6E0003,http://webtoon.daum.net/webtoon/view/waltz 
739,,0.1초의 설렘, 임강혁,"순정, 연애, 힐링",다음 웹툰,긴 사랑과 짧은 설렘에 대한 보고서,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261DF1026D5A0005,http://webtoon.daum.net/webtoon/view/moment
740,,그루밍 선데이, Hun,"일상, 코믹, 반려동물",다음 웹툰,Hun 작가와 작은 고양이 알콩달콩 동거 이야기,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264A8C0324DA0002,http://webtoon.daum.net/webtoon/view/groomingsunday
741,,파이팅 스타, 두엽,"액션, 판타지, 배틀",다음 웹툰,런던올림픽? 난 우주올림픽이야!재미대통령 두엽작가의 2012 액션대작!,0.0,8.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526447E0143A50004,http://webtoon.daum.net/webtoon/view/fightingstar
742,,올망동은 평화롭습니다, 니나노머신,"판타지, 코믹, 악당",다음 웹툰,지구방위연구소의 악당 외전..개념찬 악당의 이상한 동네 적응기!,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552645CF04133F0004,http://webtoon.daum.net/webtoon/view/olmang
743,,트릭코드, 환상거북,"판타지, 미스터리, 추리",다음 웹툰,미스터리한 사건들의 비밀을 밝히기 위한 추리극,0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552646360209500001,http://webtoon.daum.net/webtoon/view/tric
744,,웨이크 업 데드맨, 김용환,"코믹, 판타지, 좀비",다음 웹툰,"시체가 벌이는 순정로드무비, Daum 공모전 최우수상 수상!",0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262125046D170002,http://webtoon.daum.net/webtoon/view/deadman
745,,노루, 안성호,"판타지, 재난, 지구멸망",다음 웹툰,"200광년을 건너온 카메라, 인류의 마지막을 담다!",0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552645F8021DF60005,http://webtoon.daum.net/webtoon/view/roedeer
746,,굿모닝 사회인 야구, 장이,"지식, 스포츠, 야구",다음 웹툰,기초부터 배우는 사회인 야구교본의 정석!,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552646750258460001,http://webtoon.daum.net/webtoon/view/goodbaseball
747,,고.흔.연, 우문경/이진아,"판타지, 순정, 연애",다음 웹툰,고양이를 통해 만난 흔해빠질 수 있는 그와 그녀의 인연,0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526493A041B040003,http://webtoon.daum.net/webtoon/view/catcouple
748,,용사에게 소중한 것, 데몬제이,"코믹, 판타지, 용사",다음 웹툰,어느 용사의 대서사시,0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552646EE020B320001,http://webtoon.daum.net/webtoon/view/nestzero
749,,미세스 선녀, 박세준/아초,"액션, 드라마, 결혼생활",다음 웹툰,"학원가를 주름잡던 그녀, 어느날 현모양처가 되어 돌아오다!",0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264A11024FD20001,http://webtoon.daum.net/webtoon/view/mrssunneoer
750,,모든걸 걸었어, Hun/박용제,"스포츠, 드라마, 축구",다음 웹툰,한계가 꿈을 가로막을 때 당신은 목숨을 걸 수 있겠는가,0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552646AA02293C0001,http://webtoon.daum.net/webtoon/view/allinone
751,,순정큐피트, 오곡,"순정, 판타지, 사랑",다음 웹툰,"누구나 필요한 것, 누구나 가슴 속에 품고 있는 그것!",0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527700E02089B0001,http://webtoon.daum.net/webtoon/view/loveqpit
752,,날 좋아해줘, 김도연,"코믹, 드라마, 연애",다음 웹툰,"좋아할 수 없을 것 같은 그들의 당부, 날 좋아해줘",0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526486B026FE10006,http://webtoon.daum.net/webtoon/view/lovemeifyoudare
753,,소녀K, 네스티캣,"판타지, 액션, 킬러",다음 웹툰,이제껏 본적 없었던 미소녀 킬러 액션이 온다!,0.0,8.9,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526497C0431960002,http://webtoon.daum.net/webtoon/view/killerk
754,,보고 있으면 기분 좋아져라, 페리테일,"일상, 생활툰, 힐링",다음 웹툰,"말랑말랑 촉촉하게, 페리의 감성시트콤 생활만화!!   ",0.0,9.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552649EA057B130002,http://webtoon.daum.net/webtoon/view/feelgood
755,,창작의 고통, 낼름이,"지식, 일상, 만화가",다음 웹툰,대학교 만화학과에 들어가면 무엇을 배우는지 알아볼까요?,0.0,8.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552647F80369830002,http://webtoon.daum.net/webtoon/view/painofcreation
756,,아침에 시 한 수, 조경규,"일상, 코믹, 시",다음 웹툰,팬더댄스와 함께 매일 매일 아침 시 한 수 꿀~꺽!,0.0,5.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552647AA02683F0002,http://webtoon.daum.net/webtoon/view/pandasi
757,,무늬만 사람, 김효중,"드라마, 현실반영, 동물",다음 웹툰,사람을 닮은 동식물들의 옴니버스 이야기.,0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264A3903265F0002,http://webtoon.daum.net/webtoon/view/likeperson
758,,그녀의 수염, 유동혁,"판타지, 드라마, 연애",다음 웹툰,"눈에 거슬리는 그녀의 수염, 그리고 사랑 혹은 이별..",0.0,8.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264905024E080005,http://webtoon.daum.net/webtoon/view/hermustache
759,,광해이야기2, DAUM WEBTOON,"공포, 괴담, 귀신",다음 웹툰,2011년 추석 특집 3부작 단편 광해이야기 그 두번째,0.0,3.6,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55276BD60472E70002,http://webtoon.daum.net/webtoon/view/guanghaistory2
760,,마왕의 성, 서강용,"액션, 판타지, 마왕",다음 웹툰,"아무도 가보지 못한 안개의 숲 속 마왕의 성, 그곳엔..",0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55276C4703464E0002,http://webtoon.daum.net/webtoon/view/demoncastle
761,,아쉬탕가, 홍경원,"코믹, 스포츠, 요가",다음 웹툰,궁극의 기술 '아쉬탕가'를 완벽 마스터 하는 자 누가 될 것인가!,0.0,8.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552774DD050A6C0001,http://webtoon.daum.net/webtoon/view/ashitanga
762,,비산, 박혜림,"드라마, 설화, 동물",다음 웹툰,대구 '비산동 설화'를 모티브로 한 만화로 거대한 거북과 한 소년의 짧은 여행을 다루고 있다.,0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277137030D6E0001,http://webtoon.daum.net/webtoon/view/bisan
763,,가론피, P,"공포, 괴담, 귀신",다음 웹툰,피P에 관한 피할 수 없는 옴니버스 공포만화가 펼쳐진다!,0.0,9.2,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552772B5035CCB0004,http://webtoon.daum.net/webtoon/view/garonp
764,,모르모트, 데몬제이,"코믹, 혁명, 도전",다음 웹툰,개성 넘치는 쥐들이 들려주는 유리벽 안 작은 세상 이야기,0.0,9.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552775F802737A0001,http://webtoon.daum.net/webtoon/view/marmotte
765,,노숙자 블루스, 조금산,"드라마, 납치, 노숙자",다음 웹툰,처음부터 선택된 인생이 어디있어? 난 지금부터 그걸 바꿀꺼야!,0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552776CB0263840001,http://webtoon.daum.net/webtoon/view/homelessblues
766,,차이니즈 봉봉클럽 북경편, 조경규,"코믹, 지식, 음식",다음 웹툰,중화요리에 목숨 건 청춘들의 중국 본토 식도락 여행~,0.0,9.1,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552774870355150001,http://webtoon.daum.net/webtoon/view/chabong3
767,,앞으로 나란히, 글피,"스릴러, 드라마, 연애",다음 웹툰,당신이 알게 된 진짜 사랑이 지금의 사랑이 아니라면..,0.0,8.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552773D80369FC0003,http://webtoon.daum.net/webtoon/view/inaline
768,,겨울하나, 마루,"판타지, 성장드라마, 귀신",다음 웹툰,유령소년 유가온이 죽은뒤에 맞는 첫 인연에 대한 이야기,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527735C0417AD0005,http://webtoon.daum.net/webtoon/view/onewinter
769,,마당에 데굴데굴 열매, 라라시스터,"드라마, 설화, 아이들",다음 웹툰,간절히 바라는 이에게 이 소중한 씨앗을 드립니다,0.0,9.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552773C70253430003,http://webtoon.daum.net/webtoon/view/deguldegul
770,,디스라이크, 배추도사무도사,"순정, 연애, 청춘",다음 웹툰,"민트사탕 맛의 오기와 자존심, 정말 안좋아해? 좋아해?",0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527753C0240190003,http://webtoon.daum.net/webtoon/view/thislike
771,,미소식가, 장어진,"드라마, 코믹, 음식",다음 웹툰,"외딴 레스토랑 미소식가를 배경으로 펼쳐지는, 꿈과 사랑 가득한 사람들의 이야기",0.0,9.5,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277AB002576B0002,http://webtoon.daum.net/webtoon/view/misosikga
772,,수퍼우먼2, 임강혁,"판타지, 액션, 영웅",다음 웹툰,"모든 것이 사라진 지금, 그녀 앞에 펼쳐진 또 다른 세계는?! 본격 히어로 만화 ",0.0,9.8,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277BBB0219690004,http://webtoon.daum.net/webtoon/view/s_woman2
773,,환상주사위, 환상거북,"학원, 판타지, 게임",다음 웹툰,환상속의 모험을 즐기는 TRPG 부 아이들의 이야기,0.0,9.3,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277BF1010A6A0001,http://webtoon.daum.net/webtoon/view/trpg
774,,GONE, 라라시스터,"순정, 바이러스, 가족",다음 웹툰,"내가 죽더라도 너무 슬퍼하지마, 바람결에 너를 다시 찾아갈게",0.0,9.4,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552776E20269F80005,http://webtoon.daum.net/webtoon/view/gone
775,,매지컬, 글피,"코믹, 성장드라마, 마법",다음 웹툰,올바른 매지컬 프린세스를 기르는 한 요정의 육성분투기,0.0,8.7,1.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277C45063BFA0001,http://webtoon.daum.net/webtoon/view/magicalC
